purchase_id,customer_id,purchase_date,product_category,payment_method,purchase_amount,items_quantity,discount_applied,discount_amount
2448,220,2024-10-30,Electronics,Debit Card,403.78,4,False,0.0
2449,591,2024-12-05,Home & Garden,PayPal,315.99,5,True,7.15
2450,831,2024-07-15,Home & Garden,Credit Card,396.67,7,False,0.0
2451,97,2024-10-11,Beauty,Gift Card,379.47,4,True,21.36
2452,662,2024-11-22,Clothing,Debit Card,489.78,3,True,44.8
2453,314,2024-06-29,Clothing,Credit Card,228.02,5,False,0.0
2454,746,2024-09-08,Clothing,Credit Card,337.13,1,True,41.78
2455,741,2024-07-28,Books,Debit Card,426.5,9,False,0.0
2456,743,2024-08-23,Electronics,Debit Card,461.65,5,True,2.84
2457,974,2024-11-14,Beauty,Gift Card,431.39,1,True,3.59
2458,114,2024-11-21,Beauty,Gift Card,114.77,8,False,0.0
2459,404,2024-08-06,Books,Gift Card,94.54,2,False,0.0
2460,446,2024-07-10,Electronics,PayPal,254.01,3,False,0.0
2461,244,2024-10-22,Home & Garden,Gift Card,371.94,5,True,27.52
2462,898,2024-07-14,Home & Garden,PayPal,485.09,4,True,25.95
2463,827,2024-07-07,Sports,Debit Card,100.48,7,True,49.0
2464,51,2024-08-21,Sports,Debit Card,452.56,7,False,0.0
2465,580,2024-09-30,Books,Debit Card,52.81,4,False,0.0
2466,108,2024-08-11,Clothing,Credit Card,288.85,3,True,9.29
2467,801,2024-09-11,Home & Garden,Gift Card,241.14,2,True,5.21
2468,48,2024-11-01,Books,Debit Card,182.13,4,False,0.0
2469,496,2024-09-13,Books,PayPal,42.75,1,False,0.0
2470,452,2024-12-09,Sports,Gift Card,358.1,1,True,5.79
2471,109,2024-11-02,Beauty,PayPal,393.86,10,True,49.21
2472,176,2024-08-12,Sports,Credit Card,52.49,2,False,0.0
2473,737,2024-09-25,Books,Credit Card,419.53,1,True,48.15
2474,232,2024-11-28,Clothing,Gift Card,174.63,10,False,0.0
2475,176,2024-11-30,Books,PayPal,425.46,7,False,0.0
2476,70,2024-10-05,Clothing,PayPal,282.34,6,True,35.32
2477,804,2024-07-04,Electronics,Debit Card,230.15,4,True,19.59
2478,813,2024-12-03,Sports,Credit Card,98.37,8,True,11.98
2479,429,2024-06-30,Sports,Credit Card,370.26,8,False,0.0
2480,84,2024-07-07,Clothing,Credit Card,156.6,4,True,44.75
2481,26,2024-11-08,Electronics,Debit Card,193.24,5,False,0.0
2482,713,2024-11-05,Beauty,Gift Card,247.02,7,True,22.97
2483,261,2024-10-27,Books,Gift Card,254.66,1,True,18.42
2484,63,2024-12-08,Beauty,Debit Card,216.5,9,False,0.0
2485,283,2024-07-05,Home & Garden,Credit Card,203.45,5,True,11.53
2486,100,2024-11-09,Beauty,Gift Card,480.72,9,False,0.0
2487,807,2024-07-03,Sports,Credit Card,116.44,6,True,11.0
2488,99,2024-12-05,Beauty,Credit Card,15.08,5,True,41.09
2489,29,2024-11-15,Home & Garden,Debit Card,207.15,7,False,0.0
2490,150,2024-12-12,Beauty,PayPal,85.46,2,False,0.0
2491,864,2024-09-03,Electronics,Credit Card,495.3,8,True,9.1
2492,762,2024-07-31,Sports,Credit Card,288.79,8,False,0.0
2493,34,2024-12-09,Beauty,Gift Card,147.23,8,True,3.76
2494,888,2024-10-14,Clothing,Debit Card,461.07,9,False,0.0
2495,413,2024-12-06,Books,Gift Card,223.51,7,True,37.06
2496,681,2024-07-25,Home & Garden,Credit Card,139.99,7,True,13.28
2497,695,2024-11-10,Books,Credit Card,377.15,5,False,0.0
2498,280,2024-09-02,Home & Garden,Gift Card,363.42,8,False,0.0
2499,799,2024-08-17,Electronics,PayPal,52.63,6,True,33.79
2500,884,2024-09-29,Electronics,PayPal,197.98,1,True,33.81
2501,333,2024-11-16,Clothing,PayPal,80.61,9,False,0.0
2502,153,2024-07-24,Home & Garden,PayPal,41.19,6,False,0.0
2503,839,2024-09-20,Sports,Credit Card,210.62,2,True,29.62
2504,412,2024-11-09,Books,PayPal,253.99,9,True,16.98
2505,529,2024-08-30,Electronics,Gift Card,382.53,7,True,43.71
2506,221,2024-09-28,Electronics,Debit Card,359.76,2,True,45.17
2507,658,2024-08-17,Clothing,Gift Card,50.73,7,False,0.0
2508,285,2024-08-26,Beauty,PayPal,77.14,3,False,0.0
2509,217,2024-09-01,Home & Garden,Gift Card,118.43,3,True,5.94
2510,943,2024-09-27,Electronics,Debit Card,258.28,1,False,0.0
2511,167,2024-10-08,Home & Garden,Credit Card,293.71,8,True,7.25
2512,204,2024-06-28,Home & Garden,Debit Card,434.26,4,False,0.0
2513,201,2024-06-17,Clothing,PayPal,334.38,10,True,15.27
2514,607,2024-10-26,Beauty,Gift Card,460.45,3,False,0.0
2515,252,2024-07-09,Home & Garden,PayPal,451.17,1,True,44.71
2516,605,2024-08-15,Sports,PayPal,297.49,6,True,45.84
2517,611,2024-09-20,Home & Garden,Gift Card,316.07,1,False,0.0
2518,157,2024-12-12,Electronics,PayPal,142.31,2,True,23.51
2519,612,2024-10-03,Sports,Gift Card,51.19,8,True,35.34
2520,581,2024-09-25,Sports,Debit Card,83.3,5,False,0.0
2521,636,2024-08-22,Books,Debit Card,172.27,3,False,0.0
2522,719,2024-08-02,Sports,PayPal,48.58,1,False,0.0
2523,714,2024-10-07,Clothing,Gift Card,35.8,7,False,0.0
2524,857,2024-11-05,Beauty,Credit Card,459.25,10,True,17.83
2525,254,2024-10-18,Clothing,PayPal,61.49,6,False,0.0
2526,638,2024-08-28,Home & Garden,Debit Card,462.09,8,False,0.0
2527,336,2024-07-23,Electronics,PayPal,214.34,9,True,47.68
2528,637,2024-11-02,Sports,Credit Card,17.17,10,False,0.0
2529,264,2024-10-26,Home & Garden,Credit Card,308.94,6,False,0.0
2530,620,2024-07-27,Home & Garden,Credit Card,275.41,4,False,0.0
2531,730,2024-06-23,Clothing,PayPal,368.72,9,True,8.33
2532,259,2024-10-16,Books,Debit Card,127.06,9,False,0.0
2533,974,2024-10-12,Books,Gift Card,36.87,8,False,0.0
2534,445,2024-07-25,Home & Garden,Gift Card,281.45,5,False,0.0
2535,933,2024-06-21,Clothing,Credit Card,328.88,6,True,35.35
2536,955,2024-08-05,Home & Garden,PayPal,355.27,4,True,21.36
2537,109,2024-09-12,Sports,Gift Card,33.13,4,False,0.0
2538,810,2024-10-05,Home & Garden,Debit Card,252.47,10,True,7.26
2539,220,2024-07-26,Electronics,PayPal,16.07,3,False,0.0
2540,855,2024-10-26,Home & Garden,Credit Card,46.65,2,False,0.0
2541,123,2024-10-01,Sports,Debit Card,245.33,9,False,0.0
2542,616,2024-11-21,Sports,Gift Card,251.87,8,True,30.32
2543,959,2024-10-09,Home & Garden,PayPal,451.34,6,True,18.65
2544,872,2024-09-14,Electronics,Debit Card,249.2,9,True,12.75
2545,637,2024-06-17,Home & Garden,Gift Card,147.82,10,False,0.0
2546,645,2024-09-25,Sports,Credit Card,323.01,1,False,0.0
2547,269,2024-06-22,Books,Credit Card,363.96,6,False,0.0
2548,337,2024-10-12,Sports,Debit Card,287.29,7,False,0.0
2549,462,2024-11-25,Beauty,Gift Card,327.78,7,True,2.29
2550,192,2024-11-18,Electronics,Credit Card,294.82,4,False,0.0
2551,413,2024-08-15,Clothing,Credit Card,22.62,7,True,25.61
2552,929,2024-10-23,Clothing,PayPal,428.35,8,False,0.0
2553,667,2024-06-19,Books,Credit Card,283.91,7,False,0.0
2554,71,2024-08-31,Sports,Debit Card,317.96,5,False,0.0
2555,516,2024-10-15,Sports,Gift Card,100.12,4,True,39.23
2556,55,2024-12-01,Beauty,PayPal,344.13,2,False,0.0
2557,914,2024-08-24,Clothing,Gift Card,433.72,2,True,3.04
2558,27,2024-06-27,Beauty,Debit Card,162.42,7,False,0.0
2559,545,2024-09-14,Electronics,PayPal,276.76,5,True,3.63
2560,579,2024-11-24,Electronics,PayPal,182.4,7,True,13.42
2561,491,2024-09-20,Beauty,Gift Card,28.12,2,True,22.29
2562,762,2024-08-27,Electronics,Credit Card,219.16,4,True,39.89
2563,120,2024-09-07,Clothing,Credit Card,130.87,1,True,3.21
2564,74,2024-09-20,Home & Garden,Debit Card,217.41,10,True,27.23
2565,901,2024-06-30,Clothing,Credit Card,485.46,10,False,0.0
2566,845,2024-08-22,Books,PayPal,82.99,6,False,0.0
2567,258,2024-07-14,Clothing,Credit Card,160.91,5,True,25.79
2568,741,2024-10-10,Beauty,Gift Card,442.99,5,True,47.29
2569,961,2024-10-31,Beauty,PayPal,456.72,10,False,0.0
2570,625,2024-06-27,Home & Garden,PayPal,439.74,2,True,3.82
2571,302,2024-12-11,Beauty,Gift Card,358.03,5,False,0.0
2572,943,2024-08-11,Beauty,Gift Card,326.17,8,False,0.0
2573,152,2024-10-29,Sports,Gift Card,92.99,4,True,31.72
2574,194,2024-08-22,Electronics,PayPal,185.71,10,False,0.0
2575,703,2024-10-23,Sports,PayPal,475.38,10,True,6.87
2576,864,2024-10-06,Electronics,Credit Card,380.93,7,False,0.0
2577,648,2024-11-17,Books,Debit Card,497.2,8,True,3.93
2578,560,2024-09-07,Clothing,Gift Card,411.29,4,False,0.0
2579,501,2024-09-18,Beauty,Gift Card,352.09,10,True,27.52
2580,916,2024-09-03,Beauty,Debit Card,139.93,7,True,13.48
2581,512,2024-11-22,Clothing,Gift Card,321.61,8,True,23.19
2582,677,2024-06-29,Sports,Gift Card,336.55,4,True,28.48
2583,443,2024-09-17,Sports,PayPal,334.1,2,False,0.0
2584,305,2024-09-20,Electronics,PayPal,340.44,4,False,0.0
2585,683,2024-07-23,Clothing,PayPal,31.48,3,False,0.0
2586,911,2024-11-12,Home & Garden,Debit Card,312.73,10,False,0.0
2587,449,2024-10-09,Beauty,Debit Card,451.03,7,True,30.21
2588,573,2024-12-11,Books,PayPal,357.16,5,True,9.04
2589,465,2024-10-09,Beauty,Debit Card,349.05,6,True,46.85
2590,452,2024-11-27,Home & Garden,Gift Card,484.33,6,False,0.0
2591,714,2024-09-17,Home & Garden,Credit Card,120.99,5,False,0.0
2592,229,2024-08-05,Beauty,Debit Card,233.19,2,False,0.0
2593,524,2024-11-03,Sports,Debit Card,396.66,8,False,0.0
2594,848,2024-11-16,Books,PayPal,291.49,3,True,19.71
2595,397,2024-11-16,Home & Garden,PayPal,433.49,5,False,0.0
2596,765,2024-09-04,Home & Garden,PayPal,342.65,2,False,0.0
2597,787,2024-10-05,Books,PayPal,404.61,2,True,15.48
2598,133,2024-09-05,Sports,PayPal,341.77,4,False,0.0
2599,645,2024-08-29,Clothing,PayPal,48.37,5,True,31.41
2600,27,2024-11-25,Home & Garden,Credit Card,242.87,9,False,0.0
2601,98,2024-07-30,Books,Credit Card,450.34,2,True,40.23
2602,987,2024-07-29,Sports,PayPal,228.02,6,True,31.43
2603,825,2024-07-10,Home & Garden,Debit Card,355.16,5,True,11.14
2604,704,2024-07-24,Home & Garden,Debit Card,22.42,10,True,46.45
2605,547,2024-11-06,Electronics,PayPal,448.0,10,False,0.0
2606,341,2024-07-29,Clothing,Debit Card,51.76,8,True,9.44
2607,820,2024-12-07,Beauty,PayPal,189.01,2,False,0.0
2608,693,2024-07-14,Clothing,Gift Card,405.81,7,True,19.52
2609,414,2024-07-20,Sports,Debit Card,216.65,8,True,3.1
2610,68,2024-06-16,Electronics,PayPal,312.14,6,True,47.39
2611,751,2024-11-23,Clothing,Credit Card,444.85,3,True,20.36
2612,133,2024-12-06,Books,Credit Card,112.08,7,True,20.81
2613,930,2024-07-26,Beauty,PayPal,188.4,2,True,23.48
2614,764,2024-12-01,Sports,Gift Card,334.96,9,False,0.0
2615,26,2024-06-30,Beauty,PayPal,347.76,2,True,2.0
2616,883,2024-08-07,Electronics,PayPal,249.12,2,False,0.0
2617,946,2024-12-12,Electronics,Credit Card,363.11,1,False,0.0
2618,747,2024-07-26,Beauty,Debit Card,274.98,5,True,10.57
2619,612,2024-10-24,Beauty,Debit Card,263.1,9,False,0.0
2620,30,2024-06-28,Beauty,Credit Card,463.79,5,False,0.0
2621,682,2024-07-10,Clothing,Credit Card,468.58,3,False,0.0
2622,409,2024-08-06,Beauty,PayPal,276.34,9,False,0.0
2623,749,2024-08-07,Beauty,Credit Card,97.6,4,False,0.0
2624,368,2024-08-04,Sports,Credit Card,329.53,8,False,0.0
2625,325,2024-10-03,Beauty,PayPal,251.34,1,False,0.0
2626,349,2024-06-30,Home & Garden,Credit Card,185.88,9,False,0.0
2627,202,2024-09-16,Electronics,Credit Card,478.63,4,False,0.0
2628,670,2024-11-06,Beauty,Credit Card,264.44,8,True,9.4
2629,180,2024-08-28,Clothing,Credit Card,145.91,6,False,0.0
2630,921,2024-12-08,Books,Gift Card,179.83,1,True,10.74
2631,216,2024-11-22,Books,Credit Card,168.22,2,False,0.0
2632,928,2024-12-07,Home & Garden,Gift Card,263.95,3,False,0.0
2633,606,2024-07-15,Home & Garden,Credit Card,360.39,1,True,43.44
2634,848,2024-09-04,Sports,Credit Card,434.4,10,True,39.61
2635,153,2024-08-17,Electronics,PayPal,263.67,7,False,0.0
2636,613,2024-08-04,Sports,Credit Card,341.09,5,False,0.0
2637,243,2024-11-22,Clothing,Debit Card,465.63,3,False,0.0
2638,509,2024-11-15,Home & Garden,Debit Card,335.78,4,False,0.0
2639,72,2024-08-21,Clothing,Credit Card,178.81,7,True,15.95
2640,992,2024-10-08,Clothing,Credit Card,35.22,10,True,17.8
2641,272,2024-10-26,Clothing,PayPal,83.67,4,False,0.0
2642,592,2024-08-09,Clothing,PayPal,395.66,6,False,0.0
2643,334,2024-10-25,Books,PayPal,271.21,9,False,0.0
2644,609,2024-11-28,Beauty,Debit Card,265.2,8,True,25.69
2645,731,2024-08-14,Home & Garden,Gift Card,416.33,8,False,0.0
2646,355,2024-09-22,Books,Credit Card,336.27,2,False,0.0
2647,969,2024-11-23,Beauty,Credit Card,265.24,7,False,0.0
2648,389,2024-08-04,Clothing,Gift Card,219.44,10,True,40.83
2649,829,2024-10-17,Home & Garden,Debit Card,460.94,1,True,33.87
2650,290,2024-07-26,Beauty,Debit Card,280.16,5,True,24.71
2651,920,2024-11-10,Clothing,Gift Card,408.36,7,False,0.0
2652,3,2024-11-24,Electronics,Credit Card,95.68,3,True,36.86
2653,119,2024-11-29,Home & Garden,Gift Card,477.16,3,False,0.0
2654,586,2024-07-08,Clothing,Gift Card,187.52,3,True,48.41
2655,491,2024-08-27,Books,Debit Card,365.51,3,False,0.0
2656,347,2024-07-14,Electronics,Gift Card,222.2,4,True,39.86
2657,314,2024-07-08,Sports,Credit Card,65.23,3,False,0.0
2658,928,2024-10-29,Home & Garden,Gift Card,25.92,5,False,0.0
2659,191,2024-09-08,Books,Gift Card,307.2,7,False,0.0
2660,152,2024-10-31,Clothing,Gift Card,120.95,5,True,11.15
2661,162,2024-09-27,Clothing,Credit Card,34.3,1,True,46.31
2662,84,2024-11-23,Home & Garden,PayPal,342.9,5,True,4.06
2663,997,2024-10-04,Electronics,Debit Card,306.69,4,False,0.0
2664,347,2024-11-11,Beauty,Debit Card,422.45,1,False,0.0
2665,886,2024-08-15,Electronics,Debit Card,453.54,5,True,41.02
2666,537,2024-09-12,Beauty,Credit Card,85.07,9,True,41.78
2667,330,2024-11-05,Beauty,PayPal,56.2,10,True,42.54
2668,883,2024-10-20,Clothing,Credit Card,471.28,9,False,0.0
2669,893,2024-09-21,Electronics,Credit Card,210.42,10,True,40.86
2670,211,2024-11-04,Books,Debit Card,151.27,2,True,15.82
2671,55,2024-07-17,Books,Credit Card,415.15,10,True,19.16
2672,663,2024-07-18,Home & Garden,Gift Card,21.64,4,False,0.0
2673,389,2024-10-05,Books,PayPal,269.18,6,True,35.35
2674,433,2024-10-15,Electronics,Credit Card,111.94,3,True,36.67
2675,529,2024-11-11,Beauty,Gift Card,37.4,1,True,36.36
2676,306,2024-09-25,Books,Debit Card,115.69,6,True,49.73
2677,96,2024-10-14,Electronics,Gift Card,433.53,9,True,29.64
2678,424,2024-07-25,Home & Garden,Debit Card,51.65,10,True,42.64
2679,277,2024-09-23,Beauty,Gift Card,234.61,2,True,24.9
2680,108,2024-10-28,Sports,Gift Card,482.05,3,False,0.0
2681,694,2024-11-16,Home & Garden,PayPal,341.0,2,False,0.0
2682,199,2024-10-10,Beauty,PayPal,94.33,6,False,0.0
2683,512,2024-07-16,Clothing,Gift Card,301.54,10,False,0.0
2684,836,2024-10-04,Clothing,Gift Card,360.91,4,True,21.22
2685,743,2024-10-24,Books,Debit Card,145.96,8,True,1.16
2686,192,2024-09-29,Clothing,Gift Card,113.67,8,False,0.0
2687,494,2024-08-08,Clothing,Credit Card,114.83,5,True,21.13
2688,249,2024-09-08,Electronics,Gift Card,60.66,7,False,0.0
2689,531,2024-09-15,Home & Garden,Debit Card,247.9,8,True,43.76
2690,22,2024-08-31,Sports,PayPal,404.9,8,False,0.0
2691,718,2024-10-14,Home & Garden,Credit Card,274.97,8,True,28.16
2692,162,2024-10-22,Sports,PayPal,102.23,6,True,12.13
2693,137,2024-08-28,Clothing,Credit Card,480.77,9,True,33.44
2694,882,2024-08-07,Beauty,PayPal,473.62,8,True,2.19
2695,825,2024-09-15,Home & Garden,Gift Card,288.57,5,True,2.47
2696,220,2024-09-12,Sports,Debit Card,105.3,10,False,0.0
2697,205,2024-08-04,Home & Garden,PayPal,489.35,5,True,43.31
2698,520,2024-12-06,Electronics,Debit Card,419.67,1,True,14.39
2699,920,2024-09-17,Beauty,Gift Card,10.81,3,True,45.48
2700,471,2024-07-05,Home & Garden,PayPal,274.78,6,True,40.58
2701,794,2024-10-20,Home & Garden,Credit Card,208.23,4,True,27.12
2702,516,2024-08-13,Clothing,Debit Card,154.12,7,True,34.65
2703,469,2024-08-05,Sports,Credit Card,274.48,7,False,0.0
2704,354,2024-11-20,Books,Credit Card,167.11,3,False,0.0
2705,185,2024-08-18,Sports,Debit Card,134.02,2,False,0.0
2706,878,2024-07-13,Home & Garden,Gift Card,469.48,2,False,0.0
2707,100,2024-11-21,Clothing,Gift Card,329.28,4,True,17.67
2708,183,2024-09-03,Sports,Gift Card,17.85,1,False,0.0
2709,13,2024-07-07,Electronics,PayPal,181.11,6,False,0.0
2710,537,2024-06-25,Home & Garden,PayPal,58.47,6,False,0.0
2711,638,2024-10-08,Beauty,PayPal,185.27,8,False,0.0
2712,660,2024-12-11,Sports,Credit Card,290.87,7,False,0.0
2713,755,2024-07-24,Beauty,PayPal,322.06,1,False,0.0
2714,754,2024-07-13,Clothing,Debit Card,433.72,9,True,19.04
2715,834,2024-09-04,Books,Credit Card,93.44,3,False,0.0
2716,224,2024-11-04,Sports,PayPal,209.21,4,True,17.45
2717,864,2024-09-02,Electronics,Debit Card,92.9,5,False,0.0
2718,905,2024-11-26,Clothing,Gift Card,15.56,8,True,2.13
2719,265,2024-11-21,Home & Garden,PayPal,109.74,7,False,0.0
2720,466,2024-07-13,Home & Garden,Credit Card,41.84,7,False,0.0
2721,448,2024-07-22,Sports,PayPal,222.72,7,False,0.0
2722,325,2024-07-29,Beauty,PayPal,96.03,8,False,0.0
2723,942,2024-09-19,Electronics,Gift Card,28.91,9,False,0.0
2724,744,2024-09-15,Sports,Gift Card,279.2,1,False,0.0
2725,273,2024-10-08,Electronics,Gift Card,226.25,10,False,0.0
2726,11,2024-09-24,Home & Garden,PayPal,185.45,1,True,28.63
2727,760,2024-11-26,Clothing,Credit Card,286.69,8,True,26.92
2728,662,2024-10-08,Home & Garden,Debit Card,163.26,4,True,34.49
2729,166,2024-11-19,Beauty,PayPal,97.12,3,False,0.0
2730,446,2024-12-12,Home & Garden,PayPal,241.31,8,False,0.0
2731,312,2024-07-29,Books,PayPal,362.19,2,True,26.16
2732,269,2024-11-16,Sports,Gift Card,75.12,6,False,0.0
2733,906,2024-08-17,Books,Gift Card,317.95,8,False,0.0
2734,487,2024-11-20,Sports,Debit Card,416.69,3,True,48.67
2735,783,2024-07-06,Books,Gift Card,462.83,2,False,0.0
2736,120,2024-11-20,Books,Gift Card,405.6,2,False,0.0
2737,960,2024-12-04,Clothing,Gift Card,225.43,2,False,0.0
2738,139,2024-09-18,Beauty,Gift Card,421.47,4,True,35.37
2739,153,2024-06-17,Books,Credit Card,319.92,3,True,16.43
2740,279,2024-09-09,Books,PayPal,70.39,4,True,0.46
2741,793,2024-07-23,Beauty,Credit Card,359.51,10,False,0.0
2742,807,2024-08-20,Electronics,Credit Card,145.11,7,False,0.0
2743,735,2024-08-19,Clothing,PayPal,386.03,8,True,13.84
2744,884,2024-09-01,Sports,PayPal,244.28,6,False,0.0
2745,670,2024-10-02,Books,Debit Card,134.68,10,False,0.0
2746,318,2024-07-22,Sports,Debit Card,333.78,1,False,0.0
2747,929,2024-09-28,Home & Garden,Credit Card,464.06,1,False,0.0
2748,426,2024-09-20,Home & Garden,PayPal,382.95,8,False,0.0
2749,711,2024-08-19,Books,Credit Card,301.57,7,False,0.0
2750,675,2024-11-13,Books,Debit Card,219.22,4,False,0.0
2751,866,2024-08-17,Beauty,Credit Card,322.88,5,True,0.18
2752,111,2024-09-04,Home & Garden,Credit Card,131.21,9,False,0.0
2753,432,2024-07-13,Sports,Debit Card,482.85,7,True,0.94
2754,420,2024-06-23,Books,PayPal,323.21,2,True,37.77
2755,626,2024-11-13,Beauty,Credit Card,193.28,5,True,25.8
2756,168,2024-11-07,Home & Garden,Debit Card,163.17,3,True,12.26
2757,897,2024-10-23,Beauty,Credit Card,188.93,3,False,0.0
2758,316,2024-09-27,Electronics,Debit Card,138.3,2,False,0.0
2759,392,2024-06-29,Sports,Debit Card,492.51,10,True,46.15
2760,216,2024-10-16,Electronics,Debit Card,78.98,4,True,44.33
2761,324,2024-11-15,Books,PayPal,214.42,5,True,47.35
2762,437,2024-08-11,Beauty,Gift Card,35.9,1,False,0.0
2763,382,2024-10-24,Sports,Gift Card,138.87,7,True,34.38
2764,723,2024-06-28,Books,Credit Card,288.75,3,False,0.0
2765,479,2024-10-05,Sports,PayPal,285.56,1,True,34.68
2766,229,2024-08-06,Electronics,Gift Card,106.6,8,False,0.0
2767,679,2024-09-09,Beauty,Gift Card,412.83,4,False,0.0
2768,654,2024-10-09,Books,Credit Card,207.58,8,False,0.0
2769,170,2024-10-31,Clothing,Gift Card,358.16,1,False,0.0
2770,498,2024-07-01,Sports,Gift Card,487.37,5,False,0.0
2771,104,2024-07-17,Sports,PayPal,31.71,8,False,0.0
2772,788,2024-07-27,Sports,Credit Card,121.71,3,True,30.16
2773,853,2024-11-07,Books,Debit Card,304.62,10,False,0.0
2774,518,2024-12-07,Clothing,PayPal,277.89,8,False,0.0
2775,191,2024-06-25,Beauty,PayPal,148.49,10,False,0.0
2776,758,2024-12-03,Sports,PayPal,364.72,2,True,22.56
2777,665,2024-10-14,Home & Garden,Gift Card,97.3,6,True,43.25
2778,582,2024-10-27,Electronics,Gift Card,84.61,10,True,4.25
2779,735,2024-10-02,Sports,Gift Card,321.47,6,True,43.12
2780,299,2024-10-07,Books,PayPal,472.97,3,True,42.1
2781,325,2024-10-20,Books,Debit Card,375.04,8,True,13.34
2782,953,2024-07-24,Sports,Gift Card,36.64,9,False,0.0
2783,108,2024-08-11,Home & Garden,PayPal,439.33,6,False,0.0
2784,762,2024-10-29,Home & Garden,Credit Card,250.75,10,True,37.9
2785,734,2024-11-19,Electronics,Credit Card,90.8,3,True,32.01
2786,590,2024-07-26,Books,Credit Card,249.64,1,False,0.0
2787,731,2024-08-27,Clothing,Credit Card,268.77,10,False,0.0
2788,830,2024-09-20,Clothing,Gift Card,308.95,10,False,0.0
2789,173,2024-06-17,Clothing,Credit Card,23.54,3,False,0.0
2790,474,2024-11-23,Beauty,Gift Card,494.62,3,False,0.0
2791,561,2024-06-17,Sports,Debit Card,205.53,10,True,49.39
2792,870,2024-07-09,Home & Garden,PayPal,151.79,9,False,0.0
2793,851,2024-10-26,Electronics,Credit Card,74.71,3,False,0.0
2794,814,2024-09-16,Electronics,Debit Card,352.73,3,True,10.65
2795,127,2024-07-25,Sports,Debit Card,101.29,4,False,0.0
2796,753,2024-08-03,Electronics,PayPal,75.24,9,False,0.0
2797,535,2024-09-17,Electronics,PayPal,85.28,9,False,0.0
2798,21,2024-07-28,Electronics,PayPal,29.51,4,True,7.92
2799,956,2024-08-15,Books,Debit Card,70.66,6,False,0.0
2800,898,2024-12-10,Beauty,Debit Card,83.88,6,True,11.68
2801,38,2024-10-19,Electronics,Gift Card,66.15,2,False,0.0
2802,623,2024-07-14,Home & Garden,Debit Card,415.41,6,False,0.0
2803,817,2024-09-29,Books,PayPal,305.67,8,False,0.0
2804,557,2024-10-31,Books,Debit Card,11.89,3,True,19.62
2805,653,2024-10-28,Beauty,Gift Card,235.47,1,False,0.0
2806,763,2024-12-04,Sports,Gift Card,355.8,2,True,8.41
2807,678,2024-06-17,Sports,Debit Card,74.23,5,True,21.95
2808,190,2024-10-22,Home & Garden,Credit Card,98.23,3,True,31.53
2809,213,2024-08-27,Books,Debit Card,235.3,7,True,40.36
2810,773,2024-09-28,Electronics,Debit Card,260.0,4,False,0.0
2811,471,2024-11-24,Electronics,Gift Card,486.88,10,False,0.0
2812,828,2024-07-15,Books,PayPal,49.27,5,True,7.93
2813,696,2024-08-25,Books,Gift Card,83.57,9,True,19.85
2814,359,2024-07-02,Books,Debit Card,106.3,2,False,0.0
2815,261,2024-07-27,Electronics,PayPal,74.67,5,True,28.77
2816,771,2024-07-15,Beauty,Debit Card,81.66,10,False,0.0
2817,698,2024-07-30,Home & Garden,Gift Card,270.18,1,True,45.35
2818,880,2024-06-25,Beauty,Gift Card,456.56,1,False,0.0
2819,388,2024-10-19,Electronics,Debit Card,151.47,1,True,19.54
2820,852,2024-08-19,Books,PayPal,156.27,6,True,23.11
2821,267,2024-11-25,Home & Garden,Debit Card,413.35,7,False,0.0
2822,935,2024-08-10,Beauty,Debit Card,45.68,5,True,3.0
2823,788,2024-10-13,Books,Debit Card,150.71,1,False,0.0
2824,794,2024-10-06,Clothing,Credit Card,261.42,9,True,14.01
2825,792,2024-09-30,Electronics,Credit Card,473.02,9,True,3.92
2826,1,2024-11-14,Electronics,Gift Card,282.41,2,True,36.49
2827,303,2024-07-01,Clothing,Gift Card,37.54,7,False,0.0
2828,315,2024-09-28,Books,Gift Card,165.89,1,False,0.0
2829,46,2024-10-03,Books,PayPal,471.47,1,False,0.0
2830,495,2024-11-10,Electronics,PayPal,382.1,5,False,0.0
2831,939,2024-10-08,Clothing,PayPal,211.27,10,True,42.06
2832,942,2024-06-30,Books,Debit Card,274.05,5,True,31.08
2833,698,2024-08-17,Books,Credit Card,458.85,8,False,0.0
2834,67,2024-07-08,Electronics,Gift Card,238.67,6,False,0.0
2835,180,2024-07-13,Home & Garden,Debit Card,220.85,7,True,2.5
2836,331,2024-08-17,Electronics,PayPal,366.08,7,True,34.84
2837,641,2024-10-19,Sports,Credit Card,202.35,1,False,0.0
2838,954,2024-09-11,Beauty,Gift Card,156.46,3,False,0.0
2839,648,2024-07-26,Clothing,Gift Card,460.27,3,False,0.0
2840,273,2024-09-04,Books,Gift Card,150.75,3,False,0.0
2841,840,2024-10-16,Books,PayPal,447.91,2,True,1.7
2842,260,2024-11-14,Clothing,Gift Card,325.98,9,False,0.0
2843,750,2024-08-17,Home & Garden,Debit Card,387.51,7,False,0.0
2844,285,2024-08-17,Sports,Credit Card,480.97,8,False,0.0
2845,927,2024-08-22,Beauty,PayPal,156.4,10,False,0.0
2846,633,2024-10-05,Clothing,Debit Card,197.54,6,False,0.0
2847,232,2024-10-23,Books,Gift Card,37.59,5,True,48.51
2848,811,2024-11-11,Electronics,Debit Card,283.19,6,False,0.0
2849,965,2024-06-15,Books,Credit Card,499.07,1,True,9.72
2850,81,2024-09-26,Clothing,Credit Card,40.83,3,True,47.12
